CELLINE,CELLINE_NAME,DRUG_NAME,ADDITIVE_CONC,REPEAT,REP,DRUG_CONC,DV
1,WT,Dactolisib,6,3,1,0,72.9579069940292
1,WT,Dactolisib,6,3,1,0.000762078951379363,64.2469588484503
1,WT,Dactolisib,6,3,1,0.00228623685413809,66.0827986026807
1,WT,Dactolisib,6,3,1,0.00685871056241427,49.0696925401977
1,WT,Dactolisib,6,3,1,0.0205761316872428,41.830389217848
1,WT,Dactolisib,6,3,1,0.0617283950617284,31.3058989668756
1,WT,Dactolisib,6,3,1,0.185185185185185,24.6686321631197
1,WT,Dactolisib,6,3,1,0.555555555555556,24.9139063003246
1,WT,Dactolisib,6,3,1,1.66666666666667,26.8463691995144
1,WT,Dactolisib,6,3,2,0,76.6444516017144
1,WT,Dactolisib,6,3,2,0.000762078951379363,71.1666625374724
1,WT,Dactolisib,6,3,2,0.00228623685413809,65.317245992617
1,WT,Dactolisib,6,3,2,0.00685871056241427,47.4122339766618
1,WT,Dactolisib,6,3,2,0.0205761316872428,44.9223298565518
1,WT,Dactolisib,6,3,2,0.0617283950617284,29.0687015335827
1,WT,Dactolisib,6,3,2,0.185185185185185,28.2288234273964
1,WT,Dactolisib,6,3,2,0.555555555555556,27.5227312142309
1,WT,Dactolisib,6,3,2,1.66666666666667,23.5834799197285
1,WT,Dactolisib,6,3,3,0,70.3565146297351
1,WT,Dactolisib,6,3,3,0.000762078951379363,80.8810048807076
1,WT,Dactolisib,6,3,3,0.00228623685413809,65.0942695042489
1,WT,Dactolisib,6,3,3,0.00685871056241427,49.7163243564651
1,WT,Dactolisib,6,3,3,0.0205761316872428,38.0472214652033
1,WT,Dactolisib,6,3,3,0.0617283950617284,29.4180313653594
1,WT,Dactolisib,6,3,3,0.185185185185185,26.0362212917771
1,WT,Dactolisib,6,3,3,0.555555555555556,22.7733320119912
1,WT,Dactolisib,6,3,3,1.66666666666667,22.2679186383569
1,WT,Dactolisib,4.5,3,1,0,91.2318674686258
1,WT,Dactolisib,4.5,3,1,0.000762078951379363,108.920060771296
1,WT,Dactolisib,4.5,3,1,0.00228623685413809,97.9063039813524
1,WT,Dactolisib,4.5,3,1,0.00685871056241427,52.5276280463693
1,WT,Dactolisib,4.5,3,1,0.0205761316872428,37.3930778996441
1,WT,Dactolisib,4.5,3,1,0.0617283950617284,26.1358196840725
1,WT,Dactolisib,4.5,3,1,0.185185185185185,17.5882952818997
1,WT,Dactolisib,4.5,3,1,0.555555555555556,20.4666070053487
1,WT,Dactolisib,4.5,3,1,1.66666666666667,16.3645445274616
1,WT,Dactolisib,4.5,3,2,0,101.321567566443
1,WT,Dactolisib,4.5,3,2,0.000762078951379363,103.993839622052
1,WT,Dactolisib,4.5,3,2,0.00228623685413809,90.0393348456784
1,WT,Dactolisib,4.5,3,2,0.00685871056241427,51.1665175133718
1,WT,Dactolisib,4.5,3,2,0.0205761316872428,30.4501654560969
1,WT,Dactolisib,4.5,3,2,0.0617283950617284,25.0431850818956
1,WT,Dactolisib,4.5,3,2,0.185185185185185,21.8526920435389
1,WT,Dactolisib,4.5,3,2,0.555555555555556,23.4760348810589
1,WT,Dactolisib,4.5,3,2,1.66666666666667,16.3083518907782
1,WT,Dactolisib,4.5,3,3,0,91.6252159254095
1,WT,Dactolisib,4.5,3,3,0.000762078951379363,89.8020770463485
1,WT,Dactolisib,4.5,3,3,0.00228623685413809,90.6886719806864
1,WT,Dactolisib,4.5,3,3,0.00685871056241427,50.2799225790339
1,WT,Dactolisib,4.5,3,3,0.0205761316872428,43.4369081562572
1,WT,Dactolisib,4.5,3,3,0.0617283950617284,30.4876272138858
1,WT,Dactolisib,4.5,3,3,0.185185185185185,21.696601386085
1,WT,Dactolisib,4.5,3,3,0.555555555555556,26.0484089158984
1,WT,Dactolisib,4.5,3,3,1.66666666666667,15.9836833232742
1,WT,Dactolisib,3,3,1,0,109.301770202096
1,WT,Dactolisib,3,3,1,0.000762078951379363,84.4592375891818
1,WT,Dactolisib,3,3,1,0.00228623685413809,77.3664885518971
1,WT,Dactolisib,3,3,1,0.00685871056241427,66.8885638377265
1,WT,Dactolisib,3,3,1,0.0205761316872428,46.1745126720201
1,WT,Dactolisib,3,3,1,0.0617283950617284,35.1592584853279
1,WT,Dactolisib,3,3,1,0.185185185185185,26.7858742052001
1,WT,Dactolisib,3,3,1,0.555555555555556,20.5080748679065
1,WT,Dactolisib,3,3,1,1.66666666666667,16.4960148064121
1,WT,Dactolisib,3,3,2,0,137.959342069913
1,WT,Dactolisib,3,3,2,0.000762078951379363,83.2054688199648
1,WT,Dactolisib,3,3,2,0.00228623685413809,77.5097764112361
1,WT,Dactolisib,3,3,2,0.00685871056241427,65.6168840860921
1,WT,Dactolisib,3,3,2,0.0205761316872428,49.7656646467059
1,WT,Dactolisib,3,3,2,0.0617283950617284,32.4547001403027
1,WT,Dactolisib,3,3,2,0.185185185185185,24.8246216304964
1,WT,Dactolisib,3,3,2,0.555555555555556,20.4722529030717
1,WT,Dactolisib,3,3,2,1.66666666666667,17.2393205767336
1,WT,Dactolisib,3,3,3,0,120.943908773396
1,WT,Dactolisib,3,3,3,0.000762078951379363,79.5695393892355
1,WT,Dactolisib,3,3,3,0.00228623685413809,99.0835547329771
1,WT,Dactolisib,3,3,3,0.00685871056241427,56.3658616675125
1,WT,Dactolisib,3,3,3,0.0205761316872428,56.2315292993821
1,WT,Dactolisib,3,3,3,0.0617283950617284,28.1381533777128
1,WT,Dactolisib,3,3,3,0.185185185185185,24.9768649810442
1,WT,Dactolisib,3,3,3,0.555555555555556,20.1856771843936
1,WT,Dactolisib,3,3,3,1.66666666666667,18.0094928206812
1,WT,Dactolisib,0,3,1,0,125.071115973742
1,WT,Dactolisib,0,3,1,0.000762078951379363,114.436542669584
1,WT,Dactolisib,0,3,1,0.00228623685413809,65.8424507658643
1,WT,Dactolisib,0,3,1,0.00685871056241427,82.8364332603939
1,WT,Dactolisib,0,3,1,0.0205761316872428,55.3063457330416
1,WT,Dactolisib,0,3,1,0.0617283950617284,34.4556892778993
1,WT,Dactolisib,0,3,1,0.185185185185185,21.7614879649891
1,WT,Dactolisib,0,3,1,0.555555555555556,17.527352297593
1,WT,Dactolisib,0,3,1,1.66666666666667,14.6307439824945
1,WT,Dactolisib,0,3,2,0,116.56181619256
1,WT,Dactolisib,0,3,2,0.000762078951379363,110.202407002188
1,WT,Dactolisib,0,3,2,0.00228623685413809,111.031181619256
1,WT,Dactolisib,0,3,2,0.00685871056241427,86.7669584245077
1,WT,Dactolisib,0,3,2,0.0205761316872428,59.4912472647702
1,WT,Dactolisib,0,3,2,0.0617283950617284,38.4518599562363
1,WT,Dactolisib,0,3,2,0.185185185185185,27.9075492341357
1,WT,Dactolisib,0,3,2,0.555555555555556,26.660284463895
1,WT,Dactolisib,0,3,2,1.66666666666667,17.4781181619256
1,WT,Dactolisib,0,3,3,0,122.658643326039
1,WT,Dactolisib,0,3,3,0.000762078951379363,95.6126914660831
1,WT,Dactolisib,0,3,3,0.00228623685413809,88.7527352297593
1,WT,Dactolisib,0,3,3,0.00685871056241427,61.5426695842451
1,WT,Dactolisib,0,3,3,0.0205761316872428,41.6028446389497
1,WT,Dactolisib,0,3,3,0.0617283950617284,24.9617067833698
1,WT,Dactolisib,0,3,3,0.185185185185185,26.1351203501094
1,WT,Dactolisib,0,3,3,0.555555555555556,18.3068927789934
1,WT,Dactolisib,0,3,3,1.66666666666667,16.8298687089716
2,R183W,Dactolisib,6,3,1,0,58.5304547757297
2,R183W,Dactolisib,6,3,1,0.000762078951379363,63.7153657300963
2,R183W,Dactolisib,6,3,1,0.00228623685413809,54.6841510463349
2,R183W,Dactolisib,6,3,1,0.00685871056241427,51.1301196368029
2,R183W,Dactolisib,6,3,1,0.0205761316872428,34.4472156190328
2,R183W,Dactolisib,6,3,1,0.0617283950617284,30.1800397490355
2,R183W,Dactolisib,6,3,1,0.185185185185185,21.9905693464791
2,R183W,Dactolisib,6,3,1,0.555555555555556,23.2590312146838
2,R183W,Dactolisib,6,3,1,1.66666666666667,19.8160632866997
2,R183W,Dactolisib,6,3,2,0,67.1291064260941
2,R183W,Dactolisib,6,3,2,0.000762078951379363,69.4848213241885
2,R183W,Dactolisib,6,3,2,0.00228623685413809,57.3730563890729
2,R183W,Dactolisib,6,3,2,0.00685871056241427,47.8683605471338
2,R183W,Dactolisib,6,3,2,0.0205761316872428,36.5515763220451
2,R183W,Dactolisib,6,3,2,0.0617283950617284,32.448072951171
2,R183W,Dactolisib,6,3,2,0.185185185185185,25.0828104906278
2,R183W,Dactolisib,6,3,2,0.555555555555556,22.3062234519309
2,R183W,Dactolisib,6,3,2,1.66666666666667,20.0791083745762
2,R183W,Dactolisib,6,3,3,0,63.6919839445072
2,R183W,Dactolisib,6,3,3,0.000762078951379363,68.1462140992167
2,R183W,Dactolisib,6,3,3,0.00228623685413809,60.8569424418378
2,R183W,Dactolisib,6,3,3,0.00685871056241427,43.0575581621916
2,R183W,Dactolisib,6,3,3,0.0205761316872428,40.7135341568918
2,R183W,Dactolisib,6,3,3,0.0617283950617284,30.0280581427068
2,R183W,Dactolisib,6,3,3,0.185185185185185,22.5984957717938
2,R183W,Dactolisib,6,3,3,0.555555555555556,22.7563228245197
2,R183W,Dactolisib,6,3,3,1.66666666666667,20.0907992673707
2,R183W,Dactolisib,4.5,3,1,0,62.2370284874875
2,R183W,Dactolisib,4.5,3,1,0.000762078951379363,104.732175646608
2,R183W,Dactolisib,4.5,3,1,0.00228623685413809,58.5646083626253
2,R183W,Dactolisib,4.5,3,1,0.00685871056241427,44.4835003410104
2,R183W,Dactolisib,4.5,3,1,0.0205761316872428,33.8177430355175
2,R183W,Dactolisib,4.5,3,1,0.0617283950617284,27.4277320182572
2,R183W,Dactolisib,4.5,3,1,0.185185185185185,21.4469335291957
2,R183W,Dactolisib,4.5,3,1,0.555555555555556,18.7188500078695
2,R183W,Dactolisib,4.5,3,1,1.66666666666667,16.1114317192172
2,R183W,Dactolisib,4.5,3,2,0,60.5687004879072
2,R183W,Dactolisib,4.5,3,2,0.000762078951379363,100.047216830177
2,R183W,Dactolisib,4.5,3,2,0.00228623685413809,58.5436231047689
2,R183W,Dactolisib,4.5,3,2,0.00685871056241427,39.976916216358
2,R183W,Dactolisib,4.5,3,2,0.0205761316872428,38.0987356382142
2,R183W,Dactolisib,4.5,3,2,0.0617283950617284,24.6262000944337
2,R183W,Dactolisib,4.5,3,2,0.185185185185185,22.5171816798699
2,R183W,Dactolisib,4.5,3,2,0.555555555555556,18.2256964482451
2,R183W,Dactolisib,4.5,3,2,1.66666666666667,16.3632548134935
2,R183W,Dactolisib,4.5,3,3,0,73.5166045852788
2,R183W,Dactolisib,4.5,3,3,0.000762078951379363,88.9670006820209
2,R183W,Dactolisib,4.5,3,3,0.00228623685413809,65.2221814175542
2,R183W,Dactolisib,4.5,3,3,0.00685871056241427,49.8190021509889
2,R183W,Dactolisib,4.5,3,3,0.0205761316872428,38.0147946067887
2,R183W,Dactolisib,4.5,3,3,0.0617283950617284,29.1537694769424
2,R183W,Dactolisib,4.5,3,3,0.185185185185185,22.5066890509417
2,R183W,Dactolisib,4.5,3,3,0.555555555555556,19.0703530769634
2,R183W,Dactolisib,4.5,3,3,1.66666666666667,17.4702271654163
2,R183W,Dactolisib,3,3,1,0,99.4403082209611
2,R183W,Dactolisib,3,3,1,0.000762078951379363,85.5703649711043
2,R183W,Dactolisib,3,3,1,0.00228623685413809,87.7648773884521
2,R183W,Dactolisib,3,3,1,0.00685871056241427,58.5333472171604
2,R183W,Dactolisib,3,3,1,0.0205761316872428,50.4425469880773
2,R183W,Dactolisib,3,3,1,0.0617283950617284,31.2932784922164
2,R183W,Dactolisib,3,3,1,0.185185185185185,23.4367678450565
2,R183W,Dactolisib,3,3,1,0.555555555555556,17.720102046129
2,R183W,Dactolisib,3,3,1,1.66666666666667,14.1354714427032
2,R183W,Dactolisib,3,3,2,0,136.950070286875
2,R183W,Dactolisib,3,3,2,0.000762078951379363,133.021814963295
2,R183W,Dactolisib,3,3,2,0.00228623685413809,125.860363409174
2,R183W,Dactolisib,3,3,2,0.00685871056241427,96.9490289998438
2,R183W,Dactolisib,3,3,2,0.0205761316872428,59.6423179049305
2,R183W,Dactolisib,3,3,2,0.0617283950617284,36.0181183943354
2,R183W,Dactolisib,3,3,2,0.185185185185185,22.9291404175561
2,R183W,Dactolisib,3,3,2,0.555555555555556,16.0332170562816
2,R183W,Dactolisib,3,3,2,1.66666666666667,13.4013640860103
2,R183W,Dactolisib,3,3,3,0,128.148591659291
2,R183W,Dactolisib,3,3,3,0.000762078951379363,134.396313843911
2,R183W,Dactolisib,3,3,3,0.00228623685413809,108.811891497891
2,R183W,Dactolisib,3,3,3,0.00685871056241427,83.9928151194877
2,R183W,Dactolisib,3,3,3,0.0205761316872428,58.2053418024678
2,R183W,Dactolisib,3,3,3,0.0617283950617284,26.2872910917895
2,R183W,Dactolisib,3,3,3,0.185185185185185,20.7580569584006
2,R183W,Dactolisib,3,3,3,0.555555555555556,21.9451241734784
2,R183W,Dactolisib,3,3,3,1.66666666666667,13.5653667933566
2,R183W,Dactolisib,0,3,1,0,155.815945188415
2,R183W,Dactolisib,0,3,1,0.000762078951379363,131.438804110869
2,R183W,Dactolisib,0,3,1,0.00228623685413809,119.145126128932
2,R183W,Dactolisib,0,3,1,0.00685871056241427,101.097788850825
2,R183W,Dactolisib,0,3,1,0.0205761316872428,52.6860791030832
2,R183W,Dactolisib,0,3,1,0.0617283950617284,30.5278729367798
2,R183W,Dactolisib,0,3,1,0.185185185185185,22.69542198692
2,R183W,Dactolisib,0,3,1,0.555555555555556,18.9582684521956
2,R183W,Dactolisib,0,3,1,1.66666666666667,12.9165369043912
2,R183W,Dactolisib,0,3,2,0,135.806602304578
2,R183W,Dactolisib,0,3,2,0.000762078951379363,151.673933354095
2,R183W,Dactolisib,0,3,2,0.00228623685413809,165.727187791965
2,R183W,Dactolisib,0,3,2,0.00685871056241427,96.0526315789474
2,R183W,Dactolisib,0,3,2,0.0205761316872428,66.497975708502
2,R183W,Dactolisib,0,3,2,0.0617283950617284,27.2500778573653
2,R183W,Dactolisib,0,3,2,0.185185185185185,19.3864839613827
2,R183W,Dactolisib,0,3,2,0.555555555555556,22.0258486452818
2,R183W,Dactolisib,0,3,2,1.66666666666667,14.0221114917471
2,R183W,Dactolisib,0,3,3,0,95.5387729679228
2,R183W,Dactolisib,0,3,3,0.000762078951379363,100.552787293678
2,R183W,Dactolisib,0,3,3,0.00228623685413809,96.7922765493616
2,R183W,Dactolisib,0,3,3,0.00685871056241427,88.6250389286827
2,R183W,Dactolisib,0,3,3,0.0205761316872428,67.9850513858611
2,R183W,Dactolisib,0,3,3,0.0617283950617284,33.5409529741514
2,R183W,Dactolisib,0,3,3,0.185185185185185,22.8511367175335
2,R183W,Dactolisib,0,3,3,0.555555555555556,18.6312675179072
2,R183W,Dactolisib,0,3,3,1.66666666666667,13.6250389286827
